time	V(U1M)	V(U1U2)	V(u1)
3.416071428571438e-002	2.500334e+002	7.499798e+002	7.500334e+002
3.417214285714294e-002	2.500321e+002	7.499772e+002	7.500321e+002
3.418357142857151e-002	2.500307e+002	7.499746e+002	7.500307e+002
3.419500000000008e-002	2.500294e+002	7.499720e+002	7.500294e+002
3.420500000000008e-002	1.250285e+002	5.624701e+002	5.625285e+002
3.421500000000007e-002	-1.249717e+002	1.874692e+002	1.875283e+002
3.422500000000007e-002	-2.499714e+002	-3.075240e-002	2.861407e-002
3.425357142857149e-002	-2.499698e+002	-2.988727e-002	3.015231e-002
3.428214285714290e-002	-2.499683e+002	-2.904490e-002	3.165007e-002
3.431071428571432e-002	-2.499669e+002	-2.822529e-002	3.310735e-002
3.433928571428574e-002	-2.499655e+002	-2.742846e-002	3.452415e-002
3.436785714285716e-002	-2.499641e+002	-2.665438e-002	3.590048e-002
3.439642857142857e-002	-2.499628e+002	-2.590308e-002	3.723632e-002
3.442499999999999e-002	-2.499615e+002	-2.517454e-002	3.853169e-002
3.443499999999999e-002	-1.874611e+002	-2.492388e-002	3.887372e-002
3.444499999999998e-002	-6.246111e+001	-2.467572e-002	3.890140e-002
3.445499999999998e-002	3.860286e-002	-2.443003e-002	3.861786e-002
3.450000000000015e-002	3.690220e-002	-2.335375e-002	3.691720e-002
3.455500000000013e-002	3.492698e-002	-2.210372e-002	3.494198e-002
3.456500000000013e-002	-6.246531e+001	-2.188364e-002	3.469786e-002
3.457500000000013e-002	-1.874652e+002	-2.166574e-002	3.476712e-002
3.458500000000012e-002	-2.499649e+002	-2.145002e-002	3.514664e-002
3.460785714285726e-002	-2.499638e+002	-2.096557e-002	3.623402e-002
3.463071428571439e-002	-2.499627e+002	-2.049149e-002	3.729814e-002
3.465357142857153e-002	-2.499617e+002	-2.002777e-002	3.833900e-002
3.467642857142866e-002	-2.499606e+002	-1.957441e-002	3.935659e-002
3.469928571428579e-002	-2.499596e+002	-1.913142e-002	4.035092e-002
3.472214285714292e-002	-2.499587e+002	-1.869879e-002	4.132198e-002
3.474500000000006e-002	-2.499577e+002	-1.827653e-002	4.226978e-002
3.475500000000006e-002	-1.249575e+002	1.874816e+002	1.875425e+002
3.476500000000005e-002	1.250421e+002	5.624805e+002	5.625421e+002
3.477500000000005e-002	2.500410e+002	7.499785e+002	7.500410e+002
3.479357142857147e-002	2.500387e+002	7.499743e+002	7.500387e+002
3.481214285714289e-002	2.500364e+002	7.499702e+002	7.500364e+002
3.483071428571431e-002	2.500342e+002	7.499661e+002	7.500342e+002
3.484928571428574e-002	2.500321e+002	7.499621e+002	7.500321e+002
3.486785714285716e-002	2.500299e+002	7.499582e+002	7.500299e+002
3.488642857142858e-002	2.500279e+002	7.499544e+002	7.500279e+002
3.490500000000000e-002	2.500258e+002	7.499507e+002	7.500258e+002
3.491500000000000e-002	1.875248e+002	5.624490e+002	7.500248e+002
3.492499999999999e-002	6.252417e+001	1.874482e+002	7.500242e+002
3.493499999999999e-002	2.380371e-002	-5.157471e-002	7.500238e+002
3.500000000000015e-002	2.233887e-002	-4.827881e-002	7.500223e+002
3.505500000000014e-002	2.111816e-002	-4.571533e-002	7.500211e+002
3.506500000000013e-002	6.252081e+001	1.874544e+002	7.500208e+002
3.507500000000013e-002	1.875202e+002	5.624536e+002	7.500202e+002
3.508500000000012e-002	2.500193e+002	7.499519e+002	7.500193e+002
3.510928571428583e-002	2.500168e+002	7.499471e+002	7.500168e+002
3.513357142857154e-002	2.500144e+002	7.499424e+002	7.500144e+002
3.515785714285724e-002	2.500121e+002	7.499377e+002	7.500121e+002
3.518214285714294e-002	2.500098e+002	7.499332e+002	7.500098e+002
3.520642857142865e-002	2.500075e+002	7.499288e+002	7.500075e+002
3.523071428571435e-002	2.500054e+002	7.499245e+002	7.500054e+002
3.525500000000006e-002	2.500032e+002	7.499204e+002	7.500032e+002
3.526030248428880e-002	1.066826e+002	5.349392e+002	5.350225e+002
3.526424936264582e-002	-1.203209e+002	1.944338e+002	1.945173e+002
3.526850302500897e-002	-2.499969e+002	-8.035824e-002	3.125575e-003
3.528629312667309e-002	-2.499955e+002	-7.894216e-002	4.538297e-003
3.530408322833720e-002	-2.499941e+002	-7.754984e-002	5.927307e-003
3.532187333000132e-002	-2.499927e+002	-7.618129e-002	7.292603e-003
3.533966343166543e-002	-2.499914e+002	-7.483651e-002	8.634187e-003
3.535745353332954e-002	-2.499900e+002	-7.351550e-002	9.952058e-003
3.537524363499366e-002	-2.499888e+002	-7.221826e-002	1.124622e-002
3.539303373665777e-002	-2.499875e+002	-7.094478e-002	1.251666e-002
3.540303373665777e-002	-1.874869e+002	-7.023839e-002	1.311772e-002
3.541303373665777e-002	-6.248661e+001	-6.953904e-002	1.340185e-002
3.542303373665776e-002	1.335721e-002	-6.884665e-002	1.337221e-002
3.550000000000015e-002	1.236677e-002	-6.374166e-002	1.238177e-002
3.557500000000013e-002	1.147290e-002	-5.913443e-002	1.148790e-002
3.558500000000012e-002	-6.248853e+001	-5.854564e-002	1.147732e-002
3.559500000000012e-002	-1.874882e+002	-5.796271e-002	1.177778e-002
3.560500000000012e-002	-2.499876e+002	-5.738559e-002	1.238620e-002
3.561785714285726e-002	-2.499867e+002	-5.665229e-002	1.329226e-002
3.563071428571439e-002	-2.499858e+002	-5.592808e-002	1.418710e-002
3.564357142857153e-002	-2.499849e+002	-5.521296e-002	1.507072e-002
3.565642857142867e-002	-2.499841e+002	-5.450692e-002	1.594312e-002
3.566928571428581e-002	-2.499832e+002	-5.380996e-002	1.680430e-002
3.568214285714294e-002	-2.499823e+002	-5.312208e-002	1.765425e-002
3.569500000000008e-002	-2.499815e+002	-5.244329e-002	1.849298e-002
3.570500000000008e-002	-1.249811e+002	1.874478e+002	1.875189e+002
3.571500000000007e-002	1.250187e+002	5.624470e+002	5.625187e+002
3.572500000000007e-002	2.500179e+002	7.499453e+002	7.500179e+002
3.575214285714291e-002	2.500152e+002	7.499401e+002	7.500152e+002
3.577928571428576e-002	2.500126e+002	7.499350e+002	7.500126e+002
3.580642857142861e-002	2.500100e+002	7.499301e+002	7.500100e+002
3.583357142857146e-002	2.500075e+002	7.499253e+002	7.500075e+002
3.586071428571430e-002	2.500050e+002	7.499206e+002	7.500050e+002
3.588785714285715e-002	2.500027e+002	7.499160e+002	7.500027e+002
3.591500000000000e-002	2.500004e+002	7.499115e+002	7.500004e+002
3.592499999999999e-002	2.499996e+002	7.499100e+002	7.499996e+002
3.593499999999999e-002	2.499987e+002	7.499084e+002	7.499987e+002
3.594037752030243e-002	1.844117e+002	5.531477e+002	7.499984e+002
3.594524888316691e-002	6.223584e+001	1.866206e+002	7.499982e+002
3.595007952564418e-002	-1.892090e-003	-9.216309e-002	7.499981e+002
3.600000000000015e-002	-1.831055e-003	-8.770752e-002	7.499982e+002
3.604816847421235e-002	-1.708984e-003	-8.355713e-002	7.499983e+002
3.605422046763981e-002	6.819897e+001	2.045190e+002	7.499982e+002
3.605926071316926e-002	1.874440e+002	5.622545e+002	7.499980e+002
3.606430967801318e-002	2.499977e+002	7.499159e+002	7.499977e+002
3.609850305263495e-002	2.499950e+002	7.499103e+002	7.499950e+002
3.613269642725672e-002	2.499923e+002	7.499049e+002	7.499923e+002
3.616688980187848e-002	2.499898e+002	7.498997e+002	7.499898e+002
3.620108317650025e-002	2.499873e+002	7.498947e+002	7.499873e+002
3.623527655112201e-002	2.499849e+002	7.498898e+002	7.499849e+002
3.626946992574378e-002	2.499826e+002	7.498851e+002	7.499826e+002
3.630366330036555e-002	2.499804e+002	7.498806e+002	7.499804e+002
3.631366330036554e-002	1.249800e+002	5.623796e+002	5.624800e+002
3.632366330036554e-002	-1.250198e+002	1.873796e+002	1.874802e+002
3.633366330036553e-002	-2.500189e+002	-1.195408e-001	-1.894984e-002
3.636366330036552e-002	-2.500159e+002	-1.160055e-001	-1.592611e-002
3.637366330036552e-002	-1.875150e+002	-1.148505e-001	-1.504185e-002
3.638366330036551e-002	-6.251449e+001	-1.137069e-001	-1.447733e-002
3.639366330036551e-002	-1.424439e-002	-1.125748e-001	-1.422939e-002
3.650000000000015e-002	-1.280620e-002	-1.012086e-001	-1.279120e-002
3.661500000000011e-002	-1.141442e-002	-9.020926e-002	-1.139942e-002
3.662500000000011e-002	-6.251119e+001	-8.931106e-002	-1.118212e-002
3.663500000000011e-002	-1.875107e+002	-8.842180e-002	-1.065604e-002
3.664500000000010e-002	-2.500098e+002	-8.754140e-002	-9.824255e-003
3.665500000000010e-002	-2.500089e+002	-8.666976e-002	-8.897102e-003
3.666500000000009e-002	-1.136261e+002	2.044870e+002	2.045649e+002
3.667333085614000e-002	1.238239e+002	5.606616e+002	5.607399e+002
3.668181886936933e-002	2.499914e+002	7.499124e+002	7.499914e+002
3.671840685854555e-002	2.499887e+002	7.499066e+002	7.499887e+002
3.675499484772177e-002	2.499861e+002	7.499010e+002	7.499861e+002
3.679158283689800e-002	2.499836e+002	7.498956e+002	7.499836e+002
3.682817082607423e-002	2.499812e+002	7.498903e+002	7.499812e+002
3.686475881525046e-002	2.499789e+002	7.498853e+002	7.499789e+002
3.690134680442668e-002	2.499767e+002	7.498804e+002	7.499767e+002
3.693793479360290e-002	2.499745e+002	7.498758e+002	7.499745e+002
3.694793479360290e-002	1.874741e+002	5.623748e+002	7.499741e+002
3.695793479360290e-002	6.247388e+001	1.873748e+002	7.499739e+002
3.696793479360289e-002	-2.593994e-002	-1.242065e-001	7.499741e+002
3.700000000000015e-002	-2.514648e-002	-1.203003e-001	7.499749e+002
3.703819572033706e-002	-2.416992e-002	-1.157837e-001	7.499758e+002
3.704819572033705e-002	6.247595e+001	1.873850e+002	7.499760e+002
3.705819572033705e-002	1.874758e+002	5.623849e+002	7.499758e+002
3.706819572033705e-002	2.499753e+002	7.498839e+002	7.499753e+002
3.710533857747989e-002	2.499732e+002	7.498790e+002	7.499732e+002
3.714248143462273e-002	2.499711e+002	7.498743e+002	7.499711e+002
3.717962429176557e-002	2.499691e+002	7.498698e+002	7.499691e+002
3.721676714890842e-002	2.499672e+002	7.498654e+002	7.499672e+002
3.725391000605126e-002	2.499653e+002	7.498612e+002	7.499653e+002
3.729105286319411e-002	2.499636e+002	7.498571e+002	7.499636e+002
3.732819572033694e-002	2.499619e+002	7.498532e+002	7.499619e+002
3.733819572033694e-002	3.124613e+002	7.498522e+002	7.499613e+002
3.734819572033694e-002	4.374604e+002	7.498512e+002	7.499604e+002
3.735819572033693e-002	3.749595e+002	5.623505e+002	5.624595e+002
3.736819572033693e-002	1.249591e+002	1.873508e+002	1.874591e+002
3.737819572033693e-002	-4.070254e-002	-1.480301e-001	-4.068754e-002
3.750000000000015e-002	-3.603097e-002	-1.310402e-001	-3.601597e-002
3.760958716101028e-002	-3.228953e-002	-1.174331e-001	-3.227453e-002
3.761958716101028e-002	1.249678e+002	1.873834e+002	1.874678e+002
3.762958716101027e-002	3.749673e+002	5.623834e+002	5.624673e+002
3.763958716101027e-002	4.999662e+002	7.498823e+002	7.499662e+002
3.765958716101026e-002	4.999636e+002	7.498797e+002	7.499636e+002
3.766958716101026e-002	4.374623e+002	7.498784e+002	7.499623e+002
3.767958716101025e-002	3.124615e+002	7.498771e+002	7.499615e+002
3.768958716101025e-002	2.499609e+002	7.498759e+002	7.499609e+002
3.772387287529595e-002	2.499595e+002	7.498716e+002	7.499595e+002
3.775815858958165e-002	2.499580e+002	7.498675e+002	7.499580e+002
3.779244430386736e-002	2.499566e+002	7.498636e+002	7.499566e+002
3.782673001815305e-002	2.499553e+002	7.498597e+002	7.499553e+002
3.786101573243875e-002	2.499540e+002	7.498560e+002	7.499540e+002
3.789530144672446e-002	2.499527e+002	7.498524e+002	7.499527e+002
3.792958716101016e-002	2.499515e+002	7.498490e+002	7.499515e+002
3.793958716101015e-002	1.874513e+002	5.623484e+002	7.499513e+002
3.794958716101015e-002	6.245135e+001	1.873486e+002	7.499514e+002
3.795958716101015e-002	-4.827881e-002	-1.501465e-001	7.499517e+002
3.800000000000015e-002	-4.638672e-002	-1.442261e-001	7.499536e+002
3.804308278783320e-002	-4.443359e-002	-1.381226e-001	7.499556e+002
3.805308278783320e-002	6.245593e+001	1.873630e+002	7.499559e+002
3.806308278783319e-002	1.874559e+002	5.623630e+002	7.499559e+002
3.807308278783319e-002	2.499556e+002	7.498622e+002	7.499556e+002
3.810308278783318e-002	2.499545e+002	7.498589e+002	7.499545e+002
3.813308278783317e-002	2.499534e+002	7.498557e+002	7.499534e+002
3.816308278783315e-002	2.499523e+002	7.498526e+002	7.499523e+002
3.819308278783314e-002	2.499513e+002	7.498495e+002	7.499513e+002
3.822308278783313e-002	2.499502e+002	7.498466e+002	7.499502e+002
3.825308278783312e-002	2.499492e+002	7.498437e+002	7.499492e+002
3.828308278783311e-002	2.499482e+002	7.498409e+002	7.499482e+002
3.829308278783310e-002	3.124478e+002	7.498400e+002	7.499478e+002
3.830308278783310e-002	4.374471e+002	7.498392e+002	7.499471e+002
3.831308278783310e-002	4.999461e+002	7.498383e+002	7.499461e+002
3.838308278783307e-002	4.999385e+002	7.498323e+002	7.499385e+002
3.839308278783307e-002	3.749376e+002	5.623318e+002	5.624376e+002
3.840308278783306e-002	1.249374e+002	1.873323e+002	1.874375e+002
3.841308278783306e-002	-6.214253e-002	-1.663708e-001	-6.212753e-002
3.850000000000015e-002	-5.696459e-002	-1.525081e-001	-5.694959e-002
3.857500000000013e-002	-5.284720e-002	-1.414849e-001	-5.283220e-002
3.858500000000013e-002	1.249475e+002	1.873596e+002	1.874475e+002
3.859500000000012e-002	3.749471e+002	5.623597e+002	5.624471e+002
3.860500000000012e-002	4.999462e+002	7.498590e+002	7.499462e+002
3.862071428571440e-002	4.999445e+002	7.498573e+002	7.499445e+002
3.863642857142868e-002	4.999427e+002	7.498556e+002	7.499427e+002
3.865214285714295e-002	4.999410e+002	7.498539e+002	7.499410e+002
3.866785714285724e-002	4.999393e+002	7.498523e+002	7.499393e+002
3.868357142857152e-002	4.999377e+002	7.498507e+002	7.499377e+002
3.869928571428580e-002	4.999361e+002	7.498491e+002	7.499361e+002
3.871500000000008e-002	4.999344e+002	7.498476e+002	7.499344e+002
3.872500000000007e-002	4.374336e+002	7.498467e+002	7.499336e+002
3.873500000000007e-002	3.124330e+002	7.498457e+002	7.499330e+002
3.874500000000006e-002	2.499327e+002	7.498448e+002	7.499327e+002
3.876928571428577e-002	2.499323e+002	7.498425e+002	7.499323e+002
3.879357142857148e-002	2.499319e+002	7.498402e+002	7.499319e+002
3.881785714285718e-002	2.499316e+002	7.498381e+002	7.499316e+002
3.884214285714288e-002	2.499312e+002	7.498360e+002	7.499312e+002
3.886642857142859e-002	2.499309e+002	7.498339e+002	7.499309e+002
3.889071428571429e-002	2.499305e+002	7.498319e+002	7.499305e+002
3.891500000000000e-002	2.499302e+002	7.498300e+002	7.499302e+002
3.892499999999999e-002	1.874302e+002	5.623295e+002	7.499302e+002
3.893499999999999e-002	6.243042e+001	1.873299e+002	7.499304e+002
3.894499999999999e-002	-6.896973e-002	-1.687012e-001	7.499310e+002
3.900000000000015e-002	-6.524658e-002	-1.596680e-001	7.499348e+002
3.905500000000014e-002	-6.176758e-002	-1.511230e-001	7.499382e+002
3.906500000000013e-002	6.243872e+001	1.873500e+002	7.499387e+002
3.907500000000013e-002	1.874390e+002	5.623503e+002	7.499390e+002
3.908500000000013e-002	2.499388e+002	7.498496e+002	7.499388e+002
3.910642857142869e-002	2.499384e+002	7.498475e+002	7.499384e+002
3.912785714285726e-002	2.499379e+002	7.498454e+002	7.499379e+002
3.914928571428582e-002	2.499374e+002	7.498434e+002	7.499374e+002
3.917071428571438e-002	2.499370e+002	7.498414e+002	7.499370e+002
3.919214285714294e-002	2.499365e+002	7.498395e+002	7.499365e+002
3.921357142857151e-002	2.499361e+002	7.498376e+002	7.499361e+002
3.923500000000007e-002	2.499357e+002	7.498357e+002	7.499357e+002
3.924500000000007e-002	3.124354e+002	7.498349e+002	7.499354e+002
3.925500000000006e-002	4.374348e+002	7.498340e+002	7.499348e+002
3.926500000000006e-002	4.999340e+002	7.498332e+002	7.499340e+002
3.928642857142862e-002	4.999318e+002	7.498315e+002	7.499318e+002
3.930785714285719e-002	4.999297e+002	7.498298e+002	7.499297e+002
3.932928571428575e-002	4.999277e+002	7.498281e+002	7.499277e+002
3.935071428571431e-002	4.999257e+002	7.498264e+002	7.499257e+002
3.937214285714287e-002	4.999237e+002	7.498248e+002	7.499237e+002
3.939357142857144e-002	4.999218e+002	7.498232e+002	7.499218e+002
3.941500000000000e-002	4.999199e+002	7.498216e+002	7.499199e+002
3.942500000000000e-002	3.749193e+002	5.623213e+002	5.624193e+002
3.943499999999999e-002	1.249193e+002	1.873218e+002	1.874193e+002
3.944499999999999e-002	-8.013558e-002	-1.767271e-001	-8.012058e-002
3.945499999999998e-002	-7.933768e-002	-1.749674e-001	-7.932268e-002
3.950000000000015e-002	-7.584243e-002	-1.672592e-001	-7.582743e-002
3.955500000000014e-002	-7.178290e-002	-1.583065e-001	-7.176790e-002
3.956500000000014e-002	1.249287e+002	1.873429e+002	1.874287e+002
3.957500000000013e-002	3.749286e+002	5.623432e+002	5.624286e+002
3.958500000000013e-002	4.999279e+002	7.498426e+002	7.499279e+002
3.960500000000012e-002	4.999260e+002	7.498408e+002	7.499260e+002
3.962500000000011e-002	4.999241e+002	7.498390e+002	7.499241e+002
3.964500000000010e-002	4.999223e+002	7.498372e+002	7.499223e+002
3.966500000000010e-002	4.999206e+002	7.498355e+002	7.499206e+002
3.968500000000009e-002	4.999189e+002	7.498338e+002	7.499189e+002
3.970500000000008e-002	4.999172e+002	7.498322e+002	7.499172e+002
3.972500000000007e-002	4.999155e+002	7.498306e+002	7.499155e+002
3.973500000000007e-002	4.999147e+002	7.498297e+002	7.499147e+002
3.974500000000007e-002	4.999139e+002	7.498289e+002	7.499139e+002
3.976500000000006e-002	4.999123e+002	7.498274e+002	7.499123e+002
3.977500000000005e-002	4.999115e+002	7.498266e+002	7.499115e+002
3.978060423055977e-002	4.328802e+002	7.498262e+002	7.499111e+002
3.978545082450382e-002	3.139123e+002	7.498258e+002	7.499109e+002
3.979053600014793e-002	2.499109e+002	7.498254e+002	7.499109e+002
3.980750816045370e-002	2.499110e+002	7.498242e+002	7.499110e+002
3.981750816045370e-002	2.499111e+002	7.498234e+002	7.499111e+002
3.982750816045370e-002	2.499111e+002	7.498227e+002	7.499111e+002
3.983750816045369e-002	2.499112e+002	7.498220e+002	7.499112e+002
3.984750816045369e-002	2.499113e+002	7.498213e+002	7.499113e+002
3.986750816045368e-002	2.499114e+002	7.498199e+002	7.499114e+002
3.988750816045367e-002	2.499114e+002	7.498185e+002	7.499114e+002
3.989750816045367e-002	1.874116e+002	5.623181e+002	7.499116e+002
3.990750816045367e-002	6.193103e+001	1.858755e+002	7.499121e+002
3.991735539179899e-002	-8.715820e-002	-1.798096e-001	7.499128e+002
3.999408479323208e-002	-8.074951e-002	-1.665649e-001	7.499193e+002
4.000000000000000e-002	-8.026123e-002	-1.655884e-001	7.499197e+002
